,area,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category
357,16,56c6aeb4498ef074fff49ba2,Orson's Belly,37.77656041973435,-122.47774984973609,Café
1381,54,52b9eeaa498e310e9d0cbc50,Super Duper Burgers,37.79282300720068,-122.39410310983658,Burgers
1431,57,4f8dac89e4b0194668d552d8,Day Darmet Catering,37.726057931029096,-122.38057714309666,Gourmet
897,37,4d8eabc7d265236af9a71017,Nojo Ramen Tavern,37.77663659663733,-122.42127005612623,Ramen
720,30,49bc5f17f964a52031541fe3,Tataki,37.78802706011671,-122.44097917503801,Sushi
1406,55,4a011045f964a520d5701fe3,5A5 Steak Lounge,37.796831663380544,-122.40022032104046,Steakhouse
1001,41,4bd73256e914a593eab450fa,Ling Ling Cuisine,37.73002907598676,-122.40459566881945,Asian
990,40,4c5361c530f92d7f7c8aabb8,Nayarit Taqueria,37.7116,-122.40796200000001,Mexican
180,10,589f9cd575e13747e9a6b8c1,Mr. Bánh Mì,37.77569976599384,-122.49749079747782,Sandwiches
516,22,535acdb111d2d5f9d8bcef72,Kaiju Eats,37.78139242318487,-122.45563681721643,Noodles
309,14,4c7712fad06b224b1086fdd6,Phở Lý Thường Kiệt II,37.75406562353381,-122.47909559398909,Vietnamese
1145,46,50b51878e4b0f0bb9dca2aff,M.Y. China,37.78446887366202,-122.40643239977291,Chinese
1420,57,4f440ecb19836ed001920f9c,Cal Sea Harvest,37.726374,-122.381274,Seafood
1097,44,523f8d55498ed5f83f304633,Smashburger,37.765959862647094,-122.407949321878,Burgers
1038,42,4ae4ff0cf964a520f49f21e3,VinoRosso,37.73901245660888,-122.41534272358848,Italian
269,13,49ee35c8f964a5203b681fe3,Marco Polo Italian Ice Cream,37.74275812682816,-122.4818560301683,Ice Cream
989,40,55b2e2cc498e76fa9fa986fa,Sajen,37.71685028076172,-122.4060516357422,American
1250,49,4ad7d10ef964a520060f21e3,Phở #1,37.729279194417536,-122.4043114985052,Vietnamese
528,23,5963a750f00a706a942cba29,Beanstalk Cafe,37.78451,-122.46654,Café
552,24,4b54d614f964a520f1ce27e3,Phillies,37.71607858832081,-122.44066398234146,American
210,11,5233d27311d2cb47b6b3ea86,Ingleside Pizza,37.71447759648206,-122.47017685400108,Pizza
178,10,4af5d67ff964a52094fd21e3,Seakor Polish Deli & European Foods,37.780033652666944,-122.48355293957444,Deli / Bodega
645,28,50ef30e4e4b00a55d27ff6d5,Padrecito,37.765744359018036,-122.45006486882085,Mexican
141,8,4b807d22f964a520027730e3,Mongkok Dim Sum,37.75375798966944,-122.49004604482278,Dim Sum
1093,44,4a05cfc3f964a52079721fe3,McDonald's,37.76541505497508,-122.40794889165043,Fast Food
828,35,4ca4d6a3d7c33704acd2ac62,Arizmendi Bakery Panaderia & Pizzeria,37.75249756924551,-122.4208124625365,Bakery
45,2,529d042f11d29f169db68cd6,WinFook Chinese Restaurant,37.753008941928016,-122.50427484512328,Chinese
1405,55,49fa3e4ff964a520dd6d1fe3,Jackson Place Cafe,37.79723889709209,-122.40135168595364,Café
1155,46,4afcc0c4f964a520982522e3,Cable 55,37.78478821341627,-122.40857892013771,American
588,25,52fa8f4511d2aee7d4af7824,Ty Sandwich,37.72114312776837,-122.43744470421144,Sandwiches
36,2,4cef1e637b9437043f103153,Tryptofan Comatose,37.753243,-122.50005300000001,American
757,31,4a9025b2f964a5203a1620e3,Noah's Bagels,37.800495440616324,-122.43736177682877,Bagels
347,16,590dfe14c8b2fb0a9a084967,Home,37.782244336776365,-122.48096194740495,Café
921,38,5036e1e4e4b0c173555542aa,Roam Artisan Burgers,37.787686,-122.433753,Burgers
468,21,4bc7977914d79521c4b167e9,Moffitt Cafe - UCSF Medical Center,37.76350680853872,-122.45756128918477,Cafeteria
873,36,51abb0a3498eb42c0d5cf324,Boba Guys,37.760044,-122.421103,Bubble Tea
596,25,546960f7498eac74bd5baf47,Tao Sushi,37.721036775089686,-122.4376651904847,Japanese
638,27,50300ea6e4b05159d578bdc0,Hawker fair,37.75553902908825,-122.4401688085874,Food Truck
1098,44,49b1a93df964a520d9521fe3,Stable Cafe,37.763233,-122.41526200000001,Café
306,14,50e8f55ce4b0fe07d7d749e1,Hong Kong Cafe,37.75422357174417,-122.47842590847547,Asian
218,11,4e877ad2b634ff259786ea43,Lobaugh Meat Smoking Party,37.71771270000001,-122.47681829999999,BBQ
862,36,42814b00f964a52002221fe3,Tartine Bakery,37.76142131411304,-122.42400974035264,Bakery
411,18,5b08d4d69f8a9f002cdad0d1,Go Go 7,37.724078000000006,-122.45663300000001,Korean
352,16,5a94cffea6ec982aa0956a51,Hodala,37.780165422231185,-122.48162485815143,Taiwanese
72,3,5806c53138fa48321106a825,Brazilian Breads,37.762307,-122.499973,Bakery
922,38,542616e8498e7e2b1a06433d,Udon Mugizo,37.784925622065465,-122.43180862034708,Udon
802,34,55c6bb54498e2947d5f7b170,Fumi Curry & Ramen,37.744100333757174,-122.4208898743641,Japanese Curry
968,39,5b98773235d3fc002c3a1332,KAIYŌ,37.79791708572769,-122.42961495534924,Peruvian
564,24,4b6d3fccf964a520816d2ce3,Quickly 快可立,37.714459173121995,-122.44287872777224,Bubble Tea
204,11,4ec8bf196da1d109301fbf18,The Spot,37.719631299286775,-122.48030523180223,Korean
1217,48,4b37b7a1f964a520f34425e3,Piccolo Pete's Liquor & Deli,37.71267006102683,-122.40076784305822,Sandwiches
1263,50,4f56b36a6b7406c0ea010e9b,Radio Africa & Kitchen,37.734825771576745,-122.39076385408829,African
1380,54,5488b65a498ef6757a498fe5,Google - Conscious Cafe,37.79021079354458,-122.38976572315912,Cafeteria
725,30,56a2b740498e33710f41809e,Smokin' Warehouse Barbecue,37.78819160858507,-122.447669506073,BBQ
222,11,4f106ae2e4b0253d4b989ff9,Cafe Miri's,37.709608,-122.46798899999999,Café
650,28,58c1e3d8d8b0ed06f9f21a80,"La Boulangerie de San Francisco, Cole",37.76492066849317,-122.44981243436493,Bakery
295,14,57aa9e10498e5f5ea1622eb2,HD Rice Noodle,37.754083038566215,-122.47846015761823,Chinese
44,2,4ba83f78f964a5203dd339e3,Win Fook Chinese Restaurant,37.752874345926735,-122.50422916510826,Chinese
257,13,59c0054f603d2a17e378089a,Simmer,37.74283576199768,-122.47765042604631,Chinese
171,10,52c74e73498e2c610807c6b8,La Promenade Café,37.775635869888376,-122.49814424267949,Café
709,30,4a654e75f964a5207bc71fe3,Christa Market,37.78884730869503,-122.44232067282309,Deli / Bodega
280,13,4b78bc3ff964a520fddf2ee3,Sushi Zen,37.74293953011277,-122.47746663006399,Sushi
939,38,4ef52a378231b0d6238dd471,State Bird Provisions,37.78387653509928,-122.4329138626742,New American
903,37,5632c07e498eaa6c566acefc,Iza Ramen,37.77184458090093,-122.43036953393036,Ramen
242,12,4b3fd429f964a520e3af25e3,Cocola Bakery,37.72784218971036,-122.4767595204661,Bakery
509,22,4534010cf964a520923b1fe3,Giorgio's Pizzeria,37.78309095009425,-122.46109832636014,Pizza
1046,42,4a862f58f964a520b40020e3,Little Nepal,37.73897123189891,-122.41368458026369,Indian
511,22,5267321211d2881bf77c2f84,Grand Hot Pot Lounge,37.7811064551511,-122.45736422924305,Chinese
1343,53,560461b3498e93e852864f6b,Taco Bell Cantina,37.77853362589888,-122.39278078079222,Fast Food
1350,53,5432f08d498e64bc7d6f0a31,Tender Greens,37.777131322814704,-122.39307874572012,American
1269,50,4f326d5119836c91c7d6c083,Autamataun Produce Co,37.743999,-122.398003,Food
351,16,57d47dd6498eddf03b8b7517,Tasty Pot 味鼎 Taiwanese Cuisine,37.78276116173011,-122.46800944513555,Hotpot
1064,43,49cda4adf964a5200a5a1fe3,Taqueria Vallarta,37.7525564232008,-122.41258783623695,Tacos
1200,47,5a39fe4a08f521342eecc1fb,Krispy Kreme Doughnuts,37.80755143995936,-122.41840548592094,Donuts
1384,54,5bb777eb9fca56002cc5e6d2,Luke’s Lobster,37.788035,-122.40009599999999,Seafood
507,22,4ad39371f964a52003e520e3,Taco Bell,37.78108873055295,-122.46428786046154,Fast Food
643,27,4f44a9dd19836ed00195a6db,Auntie Pasta,37.751618,-122.43633799999999,Food
598,25,4b609d00f964a52048f029e3,The Lunchbox,37.72568375429938,-122.44973992384415,American
573,24,5c05c86e1af852002c60e328,Turo Cafe and Grill,37.720535,-122.446155,Filipino
1052,42,4bd34009046076b0cf937571,The Marketplace at 331 Cortland,37.739352440117976,-122.41800427436829,Gourmet
1417,57,4c314abf452620a1ab78200f,Lees Market,37.72956487834306,-122.38648582549914,Deli / Bodega
901,37,53b4dd52498eef48c82d89a5,Monsieur Benjamin,37.77747803178731,-122.42313085901188,French
568,24,4ce8842bd99f721e032db173,Roma Pizzeria,37.717217185819685,-122.44031350654429,Pizza
1187,47,53f914d8498e1ef0fe04474c,The Italian Homemade Company,37.80149747181165,-122.41179456578452,Italian
1012,41,4c4de2d992b6a5936878076f,Bayside Cafe,37.732822690274894,-122.40443113877943,Café
1223,49,59d9e7be805e3f31744f297f,OMG Tea,37.72542977803426,-122.40262501028572,Bubble Tea
1268,50,4c4b48289c8d2d7f53e1c06a,Wendys Cheesecake Bakery,37.733468,-122.3913,Bakery
131,8,557261bf498edb3cc0a2d12e,TJ Brewed Tea and Real Fruit (TJ Cups),37.75356073319337,-122.4900284720292,Bubble Tea
689,29,5453f24a498ecdd6e436e70e,Brenda's Meat & Three,37.77826524954494,-122.43858377615564,Southern / Soul
423,18,5aebbd2110b303002450e2f6,Orchids Cafe,37.723225,-122.45369,Cha Chaan Teng
692,29,58c384981d21ba792eededf5,Sneaky BBQ - Vinyl Pop-Up,37.773059203169325,-122.43753673683149,BBQ
688,29,4aea176df964a52047b921e3,Matching Half Cafe,37.777376000000004,-122.44153999999999,Café
775,33,588e3e6632b072494c6cf57e,An Chi,37.72343008519264,-122.43573516334257,Vietnamese
1143,46,5aecd497628c83002c67de8e,BAKE Cheese Tart,37.78468236233449,-122.40668833410534,Bakery
811,34,43601880f964a52023291fe3,Blue Plate,37.74515240410815,-122.42026357866631,Restaurant
1432,57,4b4ab441f964a520378d26e3,Powell's Soul Food,37.72808,-122.388472,Southern / Soul
778,33,4b68e85ff964a5209b922be3,Silver Cafe,37.728697757394926,-122.4314134664935,Donuts
1232,49,58b9df4ac30f797a72eb0120,Marthita's,37.722569,-122.39298500000001,Mexican
1446,58,4d5763abc406a35d3115e84a,Good Foods Underground Dinner,37.735122,-122.381667,Food Truck
654,28,5377b22311d201915ac775ee,Street Taco,37.769735705494796,-122.44889167748396,Tacos
1252,50,4af392cff964a520b0ee21e3,Burger King,37.74415020000001,-122.40402749999998,Fast Food
583,25,573e76dc498e03b8b9bb4e9f,Pho Dong Huong (World of Noodle),37.731491380378145,-122.45039008562293,Vietnamese
1111,44,59fbc94afc9e941a27bde064,Kitava,37.76491892072407,-122.41971495741085,Gluten-free
755,31,581944f72956e66bf36c5910,Nabe II,37.79971361718154,-122.43694746033816,Hotpot
724,30,4a712f71f964a5202cd91fe3,Garibaldi's,37.788386561967066,-122.44712996863429,American
943,38,4101a680f964a520600b1fe3,Elite Cafe,37.78863725516493,-122.4338775622529,Southern / Soul
1410,55,4d065736a26854819660c1bd,Réveille Coffee Co. Truck,37.79748469687269,-122.40198071076657,Food Truck
1129,45,573e8ba3cd102b8b7351f55a,Bellota,37.771759498849505,-122.40488629924002,Spanish
866,36,4a789bbbf964a52004e61fe3,Starbelly,37.76406654980105,-122.43253111839294,New American
585,25,56185534498ef8b350a6d8a4,AJ's Barbeque Cafe,37.72075697456199,-122.4462801626207,BBQ
427,18,57b3ba13cd100318b215b5ba,Joyful Kitchen,37.72537679833457,-122.46272186158329,Chinese
318,15,554d3a53498e73f71818b4be,i-Tea,37.763403679569336,-122.48122576481644,Bubble Tea
377,17,4dcb551c8877502200d4100b,Maple Restaurant,37.70920468273385,-122.4519448322412,Chinese
1131,45,49f356f8f964a5208a6a1fe3,Brenda's French Soul Food,37.782896409128426,-122.41889744997026,Southern / Soul
259,13,4b5fca25f964a520cecc29e3,KFC / Taco Bell,37.74299880855546,-122.47879452912748,Fast Food
1178,47,4e54752db61c93816c09a9d5,Park Tavern,37.80109702179248,-122.409300677256,New American
565,24,4b63b31cf964a520d28c2ae3,Little Joe's Pizza,37.718359,-122.439613,Pizza
518,22,473b4138f964a5205a4c1fe3,Toy Boat Dessert Cafe,37.782957079023134,-122.46346010713009,Ice Cream
1311,52,5add271ea795bd5ffaea4105,School Night,37.76162584568284,-122.38902250124984,Restaurant
1412,55,4411a710f964a520cc301fe3,Piperade,37.8006486430376,-122.40156027427746,Spanish
584,25,49f796fff964a520c06c1fe3,Roxie Food Center,37.72686650712238,-122.44139822741516,Sandwiches
1192,47,5321f3a7498ed83987e1a90e,il Casaro Pizzeria & Mozzarella Bar,37.798446968166026,-122.40744716226986,Pizza
1439,58,4bbb870a51b89c746152862a,Tiffany's Cafe,37.74186198208545,-122.38737798091304,Breakfast
22,2,5b90484023a2e6002c7b7e15,Underdogs Too,37.756793662025956,-122.5069305303259,Mexican
447,19,4ad152fdf964a5200dde20e3,Fresca,37.740624160958994,-122.4661823067268,Peruvian
881,36,589d125b005a0f47b970b12b,Garden Creamery,37.758605170406376,-122.42058774563571,Ice Cream
470,21,49d97f0ff964a520405e1fe3,Roxie's Market & Deli,37.76043615778264,-122.46622160731327,Sandwiches
749,31,4587a2b6f964a520c63f1fe3,A16,37.80006754697879,-122.44205612395277,Italian
61,3,4a51716ef964a5200cb11fe3,Mango Medley,37.760385962692546,-122.50412673897344,Asian
636,27,4c2919739fb5d13a1c9f9a57,La Carne Asada,37.74737402926435,-122.44459230964796,Latin American
877,36,5af63fb8f8cbd4002c763853,U :Dessert Story,37.76432999836782,-122.43072525274799,Desserts
166,10,42ec1480f964a520a1261fe3,PPQ Dungeness Island,37.782103755106675,-122.4844607043302,Seafood
195,11,5257393211d2fd3560889678,Taqueria Dos Charros,37.71784461900247,-122.47414123595091,Mexican
1140,45,4a5a3157f964a520ddb91fe3,Dottie's True Blue Cafe,37.78174848069215,-122.40982873079493,Breakfast
923,38,58ec10b1fbe8ff51800668de,Salt & Straw,37.789911491056365,-122.43408738728192,Ice Cream
1180,47,41044980f964a520700b1fe3,Hillstone,37.805918649667305,-122.40514039993286,American
304,14,4d0d8496f393224b8f131dee,Aunt Jimmaima's House Of Pancakes,37.75052845584072,-122.47612092751137,American
1141,45,5706992a498eebea991b6548,The Market Cafe,37.77663410240062,-122.41687774658202,Café
293,14,51c655f2498e6def8b699314,China North Dumpling,37.75417834558947,-122.47792313114715,Chinese
523,22,46ae72abf964a52085491fe3,Wing Lee Bakery 永利饼家,37.782909180079386,-122.4646276110944,Dim Sum
243,12,4aa0126af964a5202b3e20e3,Cafe Rosso,37.7228812503017,-122.48044244333092,Café
110,7,4a0f4909f964a52047761fe3,Shin Toe Bul Yi,37.74248877062138,-122.4876295258563,Korean
8,1,5a9c2de4b9ac3832c40964f8,Verve Coffee Truck,37.745058331605904,-122.50480519409949,Food Truck
1349,53,440db456f964a52097301fe3,Brickhouse Cafe,37.779655371057295,-122.3951933356106,Burgers
1400,55,4eff718f722e0f0771aa0717,Humphry Slocombe,37.79592977842289,-122.39395469935144,Ice Cream
438,19,43179600f964a52069271fe3,El Toreador,37.7403319937744,-122.46655701002923,Mexican
75,3,5043f8e2e4b00a580560990c,Island Mermaid,37.759374900000005,-122.5108057,American
566,24,4ee4fc3dbe7b4845a4cd9894,La Loma #3,37.71063800414869,-122.44789875470451,Deli / Bodega
1297,52,59611b77123a19106a6a4de7,The Grove,37.769667667068596,-122.40391448295445,Café
633,27,4f6d8c5be4b0738fb248f5a3,Cafe Treehouse,37.75141143798828,-122.44277954101562,Café
780,33,4ae4d429f964a5208b9e21e3,Taco Bell,37.728916939245465,-122.4308249431192,Fast Food
1154,46,55f88fbc498ef7ef0fa8db74,Delarosa,37.785604844080346,-122.40452877546312,Pizza
1450,58,57ddf3c1498e666bd77106df,KitchenBeard's Pop-Up,37.744169,-122.38591000000001,American
579,25,4aabcfd6f964a5202c5a20e3,Monterey Deli,37.731513051198924,-122.44651526645872,Deli / Bodega
1089,44,59cc3c40b37e2b6989a28261,Laundré,37.75853764009544,-122.41891873190413,Laundry
533,23,4d7b32f2d1c28eeca58a0774,Ashley's Cafe,37.78495294058954,-122.46556001596045,Café
517,22,4a999200f964a520202f20e3,Little Vietnam Cafe,37.78263504263651,-122.46444204376238,Vietnamese
1181,47,4f16eb51c2eea9e9912b089a,Original Joe's,37.800345242220565,-122.40931025175794,Italian
1209,48,522a875e11d254c090e0e8a8,Mangiare,37.71135330192989,-122.39237143650888,Café
743,31,49e37998f964a52086621fe3,Presidio Social Club,37.797432243818605,-122.44820784444542,American
1036,42,4a832ca5f964a52047fa1fe3,Moonlight Cafe,37.738906676885755,-122.41526706448921,Café
294,14,53fccde8498ea58106fca145,Twisted Donuts and Coffee,37.75422544742204,-122.47731856895105,Donuts
1302,52,56b583ff498e0980089a5855,saap ver!,37.769989626239635,-122.40324407815932,Thai
1211,48,4e541bca1495ac3f023040fc,Kim's Garden Cafe,37.71217680004862,-122.39362227521728,Café
536,23,4a3e9f70f964a52027a31fe3,Magic Flute Ristorante,37.787329163178676,-122.45314856832931,American
783,33,4c534615f5f3d13a995c35f8,Sweet Delight Bakery,37.72609998807415,-122.43375906617727,Chinese
138,8,5bccffc06fd626002c7096a2,Tea Kee Cafe,37.75345,-122.49023999999999,Cantonese
835,35,4a390f6cf964a520179f1fe3,Noe Valley Bakery,37.75132971410129,-122.43345394577986,Bakery
216,11,4b5d0b33f964a520375029e3,Papa John's Pizza,37.71768999615036,-122.47386243956656,Pizza
876,36,53977796498ee68a348469aa,Samovar Tea Bar,37.76633024107829,-122.42200980828251,Tea Room
328,15,443fde11f964a5203a321fe3,Yummy Yummy,37.7638919484401,-122.46871700669195,Vietnamese
1444,58,4c409561ce54e21e0fbd091a,Knights Catering,37.74004468410927,-122.38220642185064,Restaurant
685,29,43bc1889f964a520f72c1fe3,Bean Bag Cafe,37.77508533446293,-122.43784473000221,Café
334,15,443fddaff964a52039321fe3,New Eritrea Restaurant & Bar,37.76393818133379,-122.46766258023244,Ethiopian
822,34,4b9d47e2f964a520c39f36e3,Destination Baking Company,37.73460381662088,-122.4323794062702,Bakery
1330,53,511ab11fe4b078c672896eab,Garaje,37.78181010665936,-122.3960286433832,Mexican
305,14,4b97141ef964a520e5f634e3,Peking Restaurant,37.75396493955503,-122.47844255826368,Chinese
1457,59,47629427f964a520e54c1fe3,Serpentine,37.75808150267882,-122.38811373710631,American
349,16,4387a580f964a5200f2b1fe3,My Tofu House,37.78077445718831,-122.46926680975493,Korean
442,19,4af5e7a2f964a52097fe21e3,Cafe Rain Tree,37.739585134062686,-122.46737853735624,Diner
941,38,4391b651f964a5205f2b1fe3,Izumiya,37.784797920205115,-122.43186104602476,Japanese
624,27,4e517413483bb770492bf501,Big Gay Brunch,37.756261,-122.44268999999998,Breakfast
885,36,54c46647498ec3e20f48bcde,Hawker Fare,37.7620177653105,-122.42175150961836,Thai
136,8,4b9a1de6f964a520a29f35e3,Oriental Seafood Restaurant,37.753741053345095,-122.49083694239613,Chinese
735,31,427d5680f964a520a6211fe3,Balboa Cafe,37.79894421451617,-122.43603495826305,American
70,3,4f32206819836c91c7b8a806,Great Wall Chinese Restaurant,37.762265,-122.506422,Food
129,7,4fa4a972e4b0e7038abbe1e0,Ginger Takes the Cake,37.73843234985709,-122.49448750417329,Cupcakes
268,13,4ab96dc7f964a520587f20e3,El Burrito Express,37.74270385278557,-122.48320198159512,Burritos
748,31,599fa315d4cc98793372bb7a,Mamanoko,37.80006363660728,-122.44152807542451,Japanese
173,10,3fd66200f964a520d3ec1ee3,Simple Pleasures Cafe,37.775908200186976,-122.49580979347229,Café
544,23,59b5f497be70782b654f7d89,Vixi,37.786136,-122.45366999999999,Italian
1434,58,4b8091dcf964a520a17d30e3,Subway,37.74166114123338,-122.38736412150084,Sandwiches
1460,59,4c64b533dddfa593c57092ff,Recchiuti,37.756564297550476,-122.38798836769422,Desserts
786,33,4c20c3ded4dec928b8df1b3e,Glaze Donuts,37.72623830976536,-122.43346897561848,Donuts
747,31,4fd67aaee4b05b989e3a79a9,Blackwood,37.80058713943397,-122.43876395829678,Thai
1009,41,4b8c4239f964a520fbc632e3,La Placita Mexicatessen,37.729638,-122.40455,Mexican
1153,46,51fd7b3b498eeb50fe51d9a8,The Cavalier,37.78325194709672,-122.40688396059036,English
1037,42,4b8761faf964a520d4bd31e3,Moki's Sushi & Pacific Grill,37.738992863983114,-122.41560735552166,Sushi
240,12,573b2c2f38faeff59fd2c102,Espresso Bar,37.72655898181562,-122.4775332212448,Café
1235,49,4d76aae2b483a0932ebe9305,JJ Fish & Chicken,37.732277557731756,-122.3917803284974,Southern / Soul
480,21,55a0aa3f498e89f153b1e0d8,San Francisco's Hometown Creamery,37.764320337925525,-122.46628697943785,Ice Cream
1015,41,55edf798498eb1e25050cd49,Tea Place,37.729657,-122.40458400000001,Café
179,10,569d3be5498eb5f352825fd1,Butter Love Bakeshop,37.77563453432153,-122.49873861353956,Bakery
1475,59,4e0bb9f2c65b977a2088993f,BBx Production Kitchen,37.75685355462906,-122.3875192519152,Desserts
167,10,56995964498e62132be29321,Fiorella,37.782004173152416,-122.48455391957536,Italian
356,16,5a5adf30c47cf954ca358fd4,Lokma,37.78224597939431,-122.47860007688485,Mediterranean
1243,49,4e9508ce5503cac97c13ef5c,Lets Eat BBQ,37.731970442139676,-122.39199033906436,BBQ
1329,53,4b71ed7af964a520b3642de3,Marlowe,37.77832332138957,-122.39679203144316,New American
1205,48,4b67323df964a520c9402be3,Bayside Cafe,37.715013,-122.398807,Breakfast
791,33,57bd06c8cd10e903763a7664,Hwaro,37.725637597880784,-122.43431782363078,Korean
529,23,3fd66200f964a520ecec1ee3,Eats,37.78321026726781,-122.46008974295106,Breakfast
140,8,4adbb79ff964a520302a21e3,Eggettes,37.753344900971854,-122.49754249149024,Desserts
187,10,4b5cc44cf964a520fd4229e3,Balboa Produce,37.77457006105738,-122.49701601005629,Café
414,18,5875b77ae03e576337af382d,Sno-Crave Tea House,37.72362168150489,-122.4549055416348,Bubble Tea
65,3,4a2c11a3f964a52019971fe3,El Beach Burrito #BeachBurritoSF,37.7606523653446,-122.50406026628949,Mexican
215,11,4eadc196490170218c6e8b88,Cafe Beiner,37.717703,-122.474209,Café
887,37,533cc33f498e604ebad95d8c,Souvla,37.77656822330668,-122.42495659866064,Souvlaki
1317,52,40870b00f964a520b6f21ee3,Moshi Moshi,37.76313321321525,-122.3888880232023,Sushi
1373,54,49ca9035f964a520ba581fe3,Osha Thai Restaurant & Lounge,37.79489803396326,-122.3956024646759,Thai
879,36,3fd66200f964a52025f11ee3,Chow,37.76710606854535,-122.42877066135406,American
415,18,580c106738faf1db47d6f127,Golden Coast Restaurant,37.72455869884345,-122.45898784330393,Asian
353,16,51a9a958498e89dba10731fc,Shabu Club,37.78263784004588,-122.46959924871538,Japanese
647,28,3fd66200f964a52066ed1ee3,Magnolia Gastropub & Brewery,37.770223,-122.44535400000001,Gastropub
1045,42,4a57fd7ef964a52031b71fe3,Tacos Los Altos,37.738951572023076,-122.41499929126604,Mexican
1386,55,44d3ade1f964a5204b361fe3,Gott’s Roadside,37.79602560322911,-122.39416480064392,Burgers
419,18,583a2dd613af1c57615dd3ff,Chase Luck Bakery,37.72397470835986,-122.45664892816441,Dim Sum
1472,59,4f43b62f19834bc91f586ade,B and B Enterprises,37.7495,-122.38799999999999,Food
619,27,530e9b5c498eb07279ec8974,Diamond Café,37.751233423506,-122.43626052501267,Café
1018,41,56e9c146cd1010f9eb145c99,Goldie's Oakwood BBQ,37.72605831406617,-122.41765022277832,BBQ
151,8,4e5bee078877c8a76e05cb94,SI Commons,37.748547754315155,-122.49605626456213,Food
586,25,4c87d7f214c4b60c2b1c2335,City College: Cafeteria,37.72413598427492,-122.4509508552872,Breakfast
570,24,54d84575498e446845ad37d4,Ying Hui Chinese Restaurant,37.716841291861655,-122.44079207131064,Chinese
1458,59,4bf313f7370e76b0c956bd4a,Mr. & Mrs. Miscellaneous,37.75780582896658,-122.38829612731934,Ice Cream
1449,58,536459bf498ef8322d743265,Popup Haus,37.744129,-122.38593200000001,Molecular Gastronomy
845,35,5bb17aba1de765002cb97a61,Shabu House,37.755943,-122.421209,Japanese
1306,52,413f9d00f964a520631c1fe3,Connecticut Yankee,37.76500535984297,-122.39790276886198,American
1142,45,4a0665bbf964a520f3721fe3,Miss SaiGon,37.78090859241696,-122.40870272152029,Vietnamese
174,10,5941f709898bdc060880ee9c,Jiangnan Cuisine,37.77588961511461,-122.49561552630354,Chinese
963,39,4c2176b99390c9b61127c9cd,Roam Artisan Burgers,37.79797274634061,-122.42854516989216,Burgers
1463,59,4f327a9c19836c91c7dbc96d,Marin Food Company,37.757028000000005,-122.38803600000001,Bakery
1114,45,547cd07d498ef3265ffc5a75,The Market,37.77656006546319,-122.4172745553552,Food & Drink
1331,53,4c44d4b9dcd61b8df9e67b56,Zero Zero,37.78167112478022,-122.40177154541016,Pizza
571,24,5beb1a0f9e3b651294db89a3,The Salad Place And Rotisserie,37.713772999999996,-122.443749,Deli / Bodega
563,24,5ba2d673018cbb002cc31818,Mama Coco’s Restaurant,37.718553,-122.43933899999999,Latin American
1354,53,4ddc50bbd164236dd371b0b7,Turtle Tower #3,37.776162617543456,-122.40241960013296,Vietnamese
412,18,4b1d5ebcf964a5207a0f24e3,Jojo's Cafe 茶餐廳,37.724362493737296,-122.45892593406106,Asian
716,30,4a8d850ef964a520dd0f20e3,Sugar Bowl Bakery & Cafe,37.783251288682436,-122.44067927522129,Café
1062,43,57b524c2498e9a3ecba789da,"Bon, Nene",37.7575695346734,-122.41154171266491,Japanese
1059,43,50243fd229a61e4b21a26e16,Lolinda,37.75664147908394,-122.41907298564968,Argentinian
904,37,4ad3c458f964a52037e620e3,McDonald's,37.77987128594817,-122.4317172251176,Fast Food
360,16,4a02655ff964a5204d711fe3,All Stars Donuts,37.782718293879796,-122.46879821818985,Donuts
276,13,54d14561498ecb61eca88c0f,Lou's Cafe,37.74280531271367,-122.48236840365381,Sandwiches
63,3,540a6e1f498ebb802da39cb9,Jika Ramen & Sushi House,37.762531213215155,-122.50010239945095,Ramen
937,38,4a7e4593f964a520a8f11fe3,Benihana,37.78532484525151,-122.43069889361296,Japanese
1484,59,50292c37e4b07a366d3332d0,Above & Beyond Catering,37.757490166376144,-122.38799613776231,Restaurant
221,11,50bc0b44e4b0118a6200fee6,Friendsgiving,37.72013,-122.48138,Chinese
539,23,54ea1afc498e12af65963097,Nourish Cafe SF,37.78523196567996,-122.46458334620856,Vegetarian / Vegan
64,3,59697a258d0a536683adf363,Shucktruck,37.76147308652838,-122.50982827374473,Food Truck
1389,55,4a625b58f964a520d6c31fe3,La Mar,37.79729727723978,-122.39536643028259,Peruvian
1176,47,42814b00f964a520ef211fe3,Golden Boy Pizza,37.79984,-122.40807,Pizza
806,34,5823c2cdffb2193e58703e34,One Waan Thai Restaurant,37.73318436688493,-122.43438600009607,Restaurant
1206,48,4b85bbf0f964a520e06f31e3,Executive Cafe,37.71122654353768,-122.39331990103322,American
1113,45,52f934d711d2f1eaaa247732,Costco Food Court,37.770760411767995,-122.41061575395528,Food Court
595,25,4a6393bdf964a5205bc51fe3,Burger King,37.72171166,-122.43728059999998,Fast Food
1157,46,54024696498e2fef352d2586,Boba Guys,37.789899449652744,-122.40707713286749,Bubble Tea
940,38,4cc0b6dced033704295da923,Sweet Maple,37.78570727882306,-122.43507385253906,Breakfast
1014,41,4b7eef4cf964a520850a30e3,New City Bakery,37.73050089205859,-122.40479836748743,Bakery
